"animalID","AgeYears","season","BirthDate","Precision"
37975,5,2016,NA,NA
37975,6,2017,NA,NA
37975,7,2018,2018-01-05,2
37975,8,2019,2019-01-27,15
37975,9,2020,2020-01-26,3
37988,3,2014,2014-01-30,3
37988,4,2015,NA,NA
37988,5,2016,2016-01-26,NA
37988,6,2017,NA,NA
37988,9,2020,NA,NA
37988,10,2021,2021-01-29,1
37988,11,2022,2022-01-26,1
37988,12,2023,NA,NA
37988,13,2024,2024-01-25,2
37988,14,2025,2025-02-15,NA
38014,3,2014,NA,NA
38014,4,2015,2015-01-02,1
38069,3,2014,NA,NA
38083,5,2016,NA,NA
38083,6,2017,2017-01-31,10
38083,7,2018,NA,NA
38111,3,2014,NA,NA
38111,4,2015,NA,NA
38118,4,2015,2015-01-25,2
38120,3,2014,NA,NA
38120,4,2015,NA,NA
38120,5,2016,2016-01-10,NA
38120,6,2017,NA,NA
38128,3,2014,NA,NA
38137,9,2011,2011-02-09,NA
38157,3,2014,NA,NA
38157,4,2015,2015-01-09,NA
38160,3,2014,NA,NA
38160,5,2016,2016-03-08,NA
38160,6,2017,2017-02-24,NA
38160,7,2018,NA,NA
38160,8,2019,NA,NA
38160,9,2020,NA,NA
38160,10,2021,2021-01-13,1
38160,13,2024,NA,NA
38204,7,2018,NA,NA
38220,3,2014,NA,NA
38220,4,2015,NA,NA
38220,5,2016,NA,NA
38220,6,2017,NA,NA
38224,3,2014,NA,NA
38224,4,2015,NA,NA
38230,4,2015,NA,NA
38230,5,2016,2016-01-15,NA
38230,6,2017,2017-01-24,NA
38230,7,2018,NA,NA
38241,3,2014,NA,NA
38241,4,2015,2015-01-16,2
38241,5,2016,NA,NA
38241,6,2017,NA,NA
38241,7,2018,2018-01-12,1
38241,8,2019,2019-01-28,NA
38241,9,2020,NA,NA
38241,10,2021,2021-01-28,1
38241,11,2022,NA,NA
38241,14,2025,2025-01-27,NA
38266,8,2019,NA,NA
38267,3,2014,NA,NA
38267,4,2015,NA,NA
38277,6,2017,NA,NA
38289,3,2014,NA,NA
38289,4,2015,2015-01-14,1
38289,5,2016,2016-01-26,1
38289,6,2017,2017-02-05,NA
38289,7,2018,2018-02-05,NA
38289,8,2019,2019-01-29,2
38290,4,2015,2015-01-20,2
38297,3,2014,NA,NA
38298,3,2014,NA,NA
38298,4,2015,2015-01-14,1
38298,5,2016,NA,NA
38312,3,2014,NA,NA
38319,3,2014,NA,NA
38332,3,2014,NA,NA
38332,5,2016,2016-01-10,3
38352,3,2014,NA,NA
38352,4,2015,2015-01-23,2
38352,5,2016,2016-01-25,1
38352,6,2017,2017-01-26,1
38352,7,2018,2018-01-21,2
38352,8,2019,2019-01-21,1
38352,9,2020,2020-01-29,4
38352,10,2021,NA,NA
38356,4,2015,NA,NA
38358,3,2014,NA,NA
38358,5,2016,NA,NA
38369,4,2015,2015-01-07,5
38369,7,2018,2018-01-07,3
38369,9,2020,2020-01-14,1
38369,10,2021,2021-01-13,1
38369,11,2022,2022-01-15,2
38369,12,2023,NA,NA
38369,13,2024,2024-01-04,2
38369,14,2025,NA,NA
38380,3,2014,NA,NA
38380,4,2015,2015-01-27,3
38380,9,2020,2020-01-16,1
38380,11,2022,NA,NA
38380,13,2024,2024-01-28,2
38380,14,2025,NA,NA
38393,3,2014,NA,NA
38400,3,2014,NA,NA
38400,6,2017,2017-01-31,NA
38400,8,2019,2019-02-07,10
38400,10,2021,2021-01-10,1
38400,11,2022,2022-01-20,2
38400,12,2023,2023-01-28,2
38400,13,2024,2024-01-28,1
38400,14,2025,2025-02-05,NA
38409,3,2014,NA,NA
38409,4,2015,2015-01-02,NA
38409,5,2016,2016-01-09,NA
38409,6,2017,2017-01-17,NA
38409,7,2018,2018-01-13,2
38424,5,2016,NA,NA
38430,5,2016,NA,NA
38430,8,2019,2019-02-05,NA
38430,10,2021,NA,NA
38430,11,2022,2022-01-28,1
38430,12,2023,NA,NA
38430,14,2025,2025-01-26,NA
38463,3,2014,2014-01-30,NA
38463,4,2015,2015-01-23,2
38463,5,2016,2016-01-21,1
38463,6,2017,NA,NA
38463,7,2018,2018-01-05,NA
38463,8,2019,NA,NA
38463,9,2020,2020-01-28,NA
38463,10,2021,2021-01-25,NA
38463,11,2022,NA,NA
38463,12,2023,NA,NA
38463,13,2024,2024-01-12,3
38463,14,2025,2025-01-14,1
38470,3,2014,NA,NA
38470,4,2015,2015-01-16,2
38470,5,2016,2016-01-20,1
38470,6,2017,2017-01-28,1
38470,7,2018,2018-01-29,1
38470,8,2019,2019-01-28,4
38470,9,2020,2020-01-30,1
38470,10,2021,2021-02-01,4
38470,11,2022,2022-01-31,1
38488,3,2014,NA,NA
38511,3,2014,NA,NA
38517,5,2016,NA,NA
38518,6,2017,NA,NA
38521,3,2014,2014-01-28,15
38521,4,2015,2015-01-29,2
38521,5,2016,2016-01-08,1
38521,6,2017,NA,NA
38521,7,2018,2018-02-05,21
38521,8,2019,2019-01-18,1
38521,9,2020,2020-01-19,2
38521,10,2021,2021-01-18,1
38521,11,2022,2022-01-24,4
38521,12,2023,2023-01-23,5
38521,13,2024,NA,NA
38525,3,2014,NA,NA
38528,3,2014,NA,NA
38528,4,2015,2015-01-17,1
38528,5,2016,2016-01-12,5
38528,6,2017,2017-01-25,5
38528,7,2018,2018-02-03,NA
38528,8,2019,NA,NA
38528,9,2020,2020-01-23,4
38528,10,2021,NA,NA
38528,11,2022,2022-01-16,3
38528,12,2023,2023-02-12,NA
38528,13,2024,2024-02-07,NA
38528,14,2025,2025-01-17,NA
38531,3,2014,NA,NA
38531,4,2015,2015-02-03,NA
38552,4,2015,2015-01-23,2
38552,5,2016,2016-01-28,2
38552,6,2017,2017-01-26,1
38552,7,2018,NA,NA
38552,8,2019,2019-01-27,NA
38563,3,2014,2014-02-04,5
38574,4,2015,2015-01-19,3
38574,5,2016,2016-01-25,1
38574,6,2017,NA,NA
38591,3,2014,2014-01-26,1
38591,4,2015,NA,NA
38591,5,2016,2016-01-04,NA
38591,6,2017,2017-01-17,6
38597,4,2015,2015-02-07,NA
38600,3,2014,NA,NA
38600,4,2015,2015-01-22,1
38636,9,2020,NA,NA
38636,10,2021,2021-01-25,1
38691,3,2011,NA,NA
38711,3,2012,NA,NA
38711,4,2013,NA,NA
38712,3,2013,NA,NA
38712,4,2014,2014-01-19,1
38712,5,2015,NA,NA
38717,4,2014,2014-01-21,NA
38717,5,2015,2015-02-14,NA
38717,6,2016,2016-02-11,NA
38717,8,2018,2018-02-23,NA
38717,9,2019,2019-02-19,21
38717,10,2020,2020-02-13,12
38717,11,2021,2021-02-01,1
38770,3,2013,NA,NA
38770,4,2014,2014-02-11,NA
39593,3,2013,NA,NA
39681,4,2012,NA,NA
39681,5,2013,NA,NA
39989,4,2012,2012-01-27,NA
39989,5,2013,NA,NA
39989,8,2016,NA,NA
39989,9,2017,2017-02-06,6
39989,10,2018,2018-02-20,NA
40016,3,2015,NA,NA
40037,3,2015,2015-02-03,NA
40037,4,2016,2016-01-27,1
40037,5,2017,2017-02-06,NA
40037,6,2018,NA,NA
40037,7,2019,2019-01-24,8
40037,8,2020,2020-02-08,22
40037,9,2021,2021-02-08,1
40037,10,2022,NA,NA
40037,11,2023,NA,NA
40037,12,2024,2024-02-02,3
40037,13,2025,2025-01-30,4
40047,3,2015,NA,NA
40047,4,2016,2016-01-19,4
40047,5,2017,2017-01-26,2
40047,6,2018,2018-01-31,5
40047,7,2019,NA,NA
40047,8,2020,2020-01-14,1
40047,9,2021,2021-01-18,1
40047,10,2022,2022-01-27,1
40047,11,2023,2023-01-28,3
40047,12,2024,2024-01-29,2
40047,13,2025,2025-01-27,1
40062,3,2015,NA,NA
40062,4,2016,2016-01-14,1
40062,5,2017,2017-01-20,1
40062,6,2018,NA,NA
40062,7,2019,2019-01-21,5
40062,8,2020,NA,NA
40062,9,2021,2021-01-25,7
40062,10,2022,2022-02-07,5
40062,11,2023,2023-02-08,4
40062,12,2024,2024-02-10,3
40062,13,2025,2025-02-08,1
40066,3,2015,NA,NA
40066,4,2016,NA,NA
40110,3,2015,NA,NA
40129,6,2018,NA,NA
40133,3,2015,NA,NA
40133,4,2016,NA,NA
40173,3,2015,NA,NA
40173,4,2016,NA,NA
40173,5,2017,2017-01-26,NA
40173,6,2018,2018-02-07,3
40173,7,2019,2019-02-05,5
40183,3,2015,NA,NA
40183,4,2016,2016-01-20,5
40183,5,2017,2017-01-28,10
40183,6,2018,NA,NA
40258,3,2015,NA,NA
40258,4,2016,NA,NA
40258,5,2017,NA,NA
40258,6,2018,2018-01-05,1
40258,7,2019,2019-02-10,23
40258,8,2020,NA,NA
40258,9,2021,2021-01-10,1
40258,10,2022,2022-01-16,2
40287,3,2015,NA,NA
40287,4,2016,2016-01-09,5
40287,5,2017,NA,NA
40287,6,2018,2018-01-16,1
40287,7,2019,2019-01-12,1
40287,8,2020,NA,NA
40287,9,2021,2021-01-16,7
40287,10,2022,2022-01-15,1
40287,11,2023,NA,NA
40287,12,2024,2024-01-23,2
40287,13,2025,2025-01-18,1
40307,3,2015,NA,NA
40307,4,2016,2016-01-13,1
40307,5,2017,NA,NA
40307,6,2018,NA,NA
40307,7,2019,NA,NA
40307,8,2020,NA,NA
40307,9,2021,2021-01-14,3
40307,10,2022,2022-01-20,1
40307,11,2023,NA,NA
40307,12,2024,2024-01-13,1
40323,3,2015,NA,NA
40336,3,2015,NA,NA
40336,4,2016,2016-01-28,NA
40336,5,2017,2017-01-30,3
40336,6,2018,2018-01-25,1
40336,7,2019,2019-01-23,1
40336,8,2020,2020-01-24,5
40336,9,2021,2021-01-12,2
40336,10,2022,NA,NA
40336,11,2023,2023-01-13,1
40336,12,2024,2024-01-19,7
40336,13,2025,2025-02-07,21
40338,3,2015,NA,NA
40338,4,2016,2016-01-26,5
40338,5,2017,2017-01-25,5
40338,6,2018,2018-01-16,2
40338,7,2019,2019-02-06,19
40338,8,2020,2020-01-16,3
40338,9,2021,2021-01-18,2
40338,10,2022,NA,NA
40338,11,2023,2023-01-11,3
40338,12,2024,2024-01-25,6
40338,13,2025,2025-01-30,4
40339,4,2016,2016-01-12,3
40339,5,2017,2017-01-18,3
40339,6,2018,2018-01-11,NA
40339,7,2019,2019-01-20,NA
40339,9,2021,2021-01-13,1
40339,10,2022,2022-01-21,1
40342,3,2015,NA,NA
40342,4,2016,2016-01-18,NA
40354,3,2015,NA,NA
40356,3,2015,NA,NA
40356,4,2016,NA,NA
40356,8,2020,NA,NA
40356,10,2022,NA,NA
40357,7,2019,NA,NA
40364,3,2015,NA,NA
40364,4,2016,NA,NA
40364,5,2017,2017-01-18,1
40364,6,2018,2018-01-19,1
40364,7,2019,2019-01-25,1
40364,8,2020,2020-01-21,NA
40364,9,2021,2021-01-20,2
40364,10,2022,2022-01-20,1
40364,11,2023,2023-01-16,NA
40364,12,2024,2024-01-27,1
40364,13,2025,2025-01-25,1
40366,3,2015,2015-01-25,1
40366,4,2016,2016-02-04,NA
40366,5,2017,2017-01-26,7
40366,6,2018,2018-01-30,NA
40366,7,2019,2019-01-28,1
40366,8,2020,2020-02-20,3
40366,9,2021,2021-01-30,1
40366,10,2022,2022-01-17,1
40366,11,2023,2023-01-26,8
40366,12,2024,2024-01-29,3
40366,13,2025,2025-01-23,2
40367,4,2016,2016-01-17,NA
40385,3,2012,NA,NA
40411,4,2016,2015-12-30,2
40411,5,2017,2017-01-09,2
40411,6,2018,2018-01-14,3
40411,7,2019,2019-01-15,1
40411,8,2020,2020-01-17,2
40411,9,2021,2021-01-15,1
40411,10,2022,2022-01-16,2
40411,11,2023,NA,NA
40411,12,2024,2024-01-25,4
40421,3,2015,NA,NA
40443,3,2015,NA,NA
40484,8,2020,NA,NA
40501,3,2015,2015-01-25,2
40501,4,2016,2016-02-09,1
40501,5,2017,NA,NA
40502,3,2015,NA,NA
40502,4,2016,NA,NA
40502,5,2017,2017-02-05,7
40502,6,2018,2018-01-23,1
40502,7,2019,2019-02-12,19
40502,8,2020,2020-02-02,12
40502,9,2021,2021-01-31,6
40502,10,2022,2022-01-25,2
40502,11,2023,NA,NA
40502,12,2024,2024-01-31,4
40502,13,2025,NA,NA
40531,3,2015,NA,NA
40531,4,2016,2016-01-19,1
40531,5,2017,2017-02-22,NA
40538,4,2016,NA,NA
40542,3,2015,NA,NA
40542,4,2016,2016-01-13,1
40542,5,2017,NA,NA
40547,3,2015,NA,NA
40547,4,2016,2016-02-08,4
40547,5,2017,2017-02-15,NA
40547,6,2018,2018-02-09,2
40547,7,2019,2019-02-15,4
40547,8,2020,NA,NA
40560,3,2015,NA,NA
40568,3,2015,NA,NA
40568,4,2016,NA,NA
40568,6,2018,2018-01-11,4
40568,7,2019,2019-01-21,7
40568,8,2020,2020-01-18,1
40568,9,2021,2021-01-24,3
40568,10,2022,2022-01-23,NA
40568,11,2023,NA,NA
40570,3,2015,NA,NA
40579,3,2015,NA,NA
40579,4,2016,2016-01-18,3
40579,5,2017,2017-01-30,5
40579,6,2018,2018-01-27,2
40579,7,2019,2019-01-25,1
40579,8,2020,NA,NA
40579,9,2021,2021-01-17,1
40579,10,2022,NA,NA
40579,12,2024,2024-01-18,1
40579,13,2025,2025-01-27,1
40606,4,2016,2015-12-31,3
40606,5,2017,2017-01-10,4
40606,6,2018,2018-02-04,NA
40606,7,2019,2019-01-26,NA
40606,8,2020,2020-01-13,4
40606,9,2021,2021-01-14,4
40606,10,2022,2022-01-12,1
40606,11,2023,2023-01-25,NA
40606,13,2025,NA,NA
40611,3,2015,NA,NA
40615,3,2015,NA,NA
40615,4,2016,2016-01-25,4
40615,5,2017,2017-01-28,2
40615,6,2018,2018-01-25,6
40615,7,2019,2019-01-21,3
40615,8,2020,2020-01-28,5
40615,9,2021,2021-02-07,15
40615,10,2022,2022-01-22,1
40615,11,2023,2023-01-23,2
40615,12,2024,2024-01-31,3
40615,13,2025,NA,NA
40618,3,2015,NA,NA
40618,4,2016,2016-01-09,2
40618,5,2017,2017-02-10,15
40618,6,2018,NA,NA
40618,7,2019,2019-01-06,3
40618,8,2020,2020-01-15,5
40618,9,2021,2021-01-16,1
40618,10,2022,2022-01-19,2
40618,11,2023,2023-01-22,2
40618,12,2024,2024-01-21,2
40618,13,2025,2025-01-20,3
40630,4,2016,NA,NA
40633,4,2016,NA,NA
40635,3,2015,NA,NA
40635,4,2016,2016-01-14,NA
40635,5,2017,NA,NA
40635,6,2018,2018-02-13,3
40635,7,2019,2019-02-11,4
40635,8,2020,2020-02-16,14
40638,3,2015,NA,NA
40638,4,2016,2016-01-15,1
40638,5,2017,NA,NA
40645,3,2015,NA,NA
40645,4,2016,2016-01-10,2
40645,5,2017,NA,NA
40645,6,2018,2018-01-31,NA
40645,7,2019,2019-01-28,1
40645,8,2020,2020-01-29,2
40645,10,2022,2022-01-21,NA
40645,11,2023,NA,NA
40660,3,2015,NA,NA
40660,4,2016,2016-01-13,5
40660,5,2017,NA,NA
40660,6,2018,NA,NA
40660,7,2019,2019-01-26,2
40660,8,2020,2020-02-02,7
40660,9,2021,2021-01-23,1
40660,10,2022,2022-01-26,1
40660,11,2023,NA,NA
40667,3,2015,NA,NA
40667,4,2016,2016-02-09,NA
40667,5,2017,2017-02-06,3
40667,6,2018,2018-02-05,1
40667,7,2019,2019-02-05,NA
40667,8,2020,2020-02-18,11
40667,9,2021,NA,NA
40675,3,2015,NA,NA
40675,4,2016,2016-01-20,2
40675,5,2017,2017-01-28,3
40675,6,2018,NA,NA
40675,7,2019,2019-01-24,7
40675,8,2020,2020-02-16,NA
40675,9,2021,NA,NA
40675,10,2022,NA,NA
40681,5,2017,2017-02-24,NA
40682,5,2017,NA,NA
40706,3,2015,NA,NA
40719,4,2016,2016-01-26,NA
40731,3,2015,NA,NA
40731,5,2017,NA,NA
40731,6,2018,NA,NA
40782,6,2018,2018-02-09,NA
40796,3,2015,2015-01-23,1
40796,4,2016,2016-01-21,1
40796,5,2017,2017-01-24,6
40796,6,2018,2018-01-24,2
40796,7,2019,2019-01-29,1
40798,3,2015,NA,NA
40798,4,2016,NA,NA
40798,5,2017,2017-01-16,NA
40798,6,2018,2018-01-27,9
40798,7,2019,2019-01-29,1
40798,8,2020,2020-02-08,NA
40798,9,2021,2021-01-23,2
40798,10,2022,2022-02-03,2
40798,11,2023,2023-01-28,1
40798,12,2024,NA,NA
40822,5,2017,NA,NA
40822,8,2020,NA,NA
40826,3,2015,NA,NA
40826,4,2016,2016-01-12,1
40826,5,2017,2017-02-13,25
40834,3,2015,NA,NA
40834,4,2016,NA,NA
40834,5,2017,2016-12-29,2
40834,6,2018,NA,NA
40834,7,2019,2019-01-29,NA
40834,8,2020,2020-01-15,1
40834,9,2021,2021-01-29,6
40834,10,2022,2022-01-20,1
40834,11,2023,NA,NA
40834,12,2024,2024-01-12,1
40834,13,2025,2025-01-15,1
40836,3,2015,NA,NA
40836,4,2016,2016-01-26,NA
40836,6,2018,2018-02-01,NA
40836,7,2019,NA,NA
40837,4,2016,NA,NA
40840,3,2015,2015-01-07,NA
40840,4,2016,2016-01-10,1
40840,5,2017,2017-01-02,1
40840,6,2018,2018-01-09,2
40840,7,2019,2019-01-08,7
40840,8,2020,NA,NA
40840,9,2021,2021-01-13,5
40840,10,2022,2022-01-17,5
40840,11,2023,NA,NA
40843,3,2015,NA,NA
40843,4,2016,2016-01-26,6
40843,5,2017,2017-02-14,13
40843,6,2018,2018-02-25,NA
40843,7,2019,NA,NA
40859,7,2018,NA,NA
40859,8,2019,NA,NA
40863,4,2016,NA,NA
40867,3,2015,NA,NA
40867,4,2016,NA,NA
40867,5,2017,2017-01-09,3
40867,6,2018,NA,NA
40867,7,2019,2019-01-07,1
40867,8,2020,2020-01-17,3
40867,9,2021,2021-01-13,1
40867,10,2022,2022-01-20,3
40867,11,2023,2023-01-24,1
40870,3,2015,NA,NA
40870,4,2016,2016-01-03,1
40870,5,2017,NA,NA
40870,6,2018,2018-01-10,5
40870,7,2019,2019-01-16,6
40870,8,2020,2020-01-26,13
40870,9,2021,2021-01-16,1
40870,10,2022,2022-01-13,1
40870,11,2023,2023-01-12,1
40870,12,2024,2024-01-28,NA
40870,13,2025,2025-01-09,1
40882,4,2016,NA,NA
40883,3,2015,NA,NA
40883,4,2016,2016-01-08,4
40883,5,2017,NA,NA
40883,6,2018,2018-01-02,1
40883,7,2019,NA,NA
40883,8,2020,2020-01-24,4
40883,9,2021,2021-01-17,1
40883,10,2022,2022-02-05,11
40883,11,2023,2023-01-27,3
40883,12,2024,NA,NA
40884,3,2015,NA,NA
40884,4,2016,2016-01-25,1
40884,5,2017,2017-02-02,1
40884,6,2018,2018-02-05,2
40884,7,2019,2019-01-30,1
40884,8,2020,2020-02-06,1
40884,9,2021,2021-02-02,2
40884,10,2022,2022-01-27,1
40884,11,2023,2023-01-31,1
40884,12,2024,2024-02-01,3
40884,13,2025,2025-01-28,5
40886,3,2015,NA,NA
40886,4,2016,NA,NA
40887,3,2015,NA,NA
40887,6,2018,NA,NA
40887,7,2019,NA,NA
40887,9,2021,NA,NA
40891,5,2017,NA,NA
40901,3,2015,NA,NA
40901,4,2016,2016-01-11,1
40901,5,2017,NA,NA
40901,6,2018,2018-01-10,1
40929,3,2015,NA,NA
40929,4,2016,2016-01-02,2
40929,5,2017,NA,NA
40929,6,2018,NA,NA
40931,3,2015,NA,NA
40932,3,2015,2015-01-06,1
40932,4,2016,2016-01-12,2
40932,5,2017,2017-02-02,9
40932,6,2018,2018-01-02,1
40932,7,2019,2019-01-12,2
40932,8,2020,2020-01-17,2
40932,9,2021,2021-01-17,1
40932,10,2022,2022-01-19,1
40932,11,2023,NA,NA
40932,12,2024,2024-01-12,1
40932,13,2025,NA,NA
40934,5,2017,NA,NA
40951,3,2015,NA,NA
40951,4,2016,2016-01-14,NA
40951,5,2017,2017-01-25,7
40951,6,2018,2018-01-22,1
40951,7,2019,2019-01-15,2
40951,8,2020,2020-01-18,2
40951,9,2021,2021-01-28,1
40951,10,2022,2022-01-31,4
40951,11,2023,2023-02-07,5
40951,12,2024,2024-01-27,1
40951,13,2025,2025-01-26,2
40952,3,2015,NA,NA
40952,4,2016,2016-01-21,5
40952,5,2017,2017-01-17,NA
40952,6,2018,2018-01-31,1
40952,7,2019,2019-02-03,8
40952,8,2020,2020-01-29,1
40952,9,2021,2021-01-30,6
40952,10,2022,NA,NA
40954,3,2015,NA,NA
40954,4,2016,2015-12-25,2
40954,5,2017,2017-01-26,16
40954,6,2018,2018-01-04,1
40954,7,2019,2019-01-02,1
40955,3,2015,NA,NA
40962,5,2016,2016-02-10,21
41014,3,2012,NA,NA
41021,3,2012,NA,NA
41021,4,2013,NA,NA
41021,5,2014,NA,NA
41073,4,2013,NA,NA
41372,3,2015,NA,NA
41392,3,2015,NA,NA
41392,4,2016,2016-02-19,6
41392,6,2018,2018-02-01,7
41392,7,2019,2019-02-12,2
41392,8,2020,NA,NA
41392,9,2021,NA,NA
41394,4,2016,2016-01-18,2
41412,3,2013,NA,NA
41488,3,2015,NA,NA
41763,3,2016,NA,NA
41763,4,2017,2017-01-13,1
41763,5,2018,2018-01-23,3
41763,6,2019,2019-01-29,2
41763,7,2020,2020-01-26,4
41763,8,2021,2021-01-31,1
41763,9,2022,2022-02-01,1
41763,10,2023,2023-02-06,1
41763,11,2024,2024-02-15,2
41763,12,2025,NA,NA
41766,3,2016,NA,NA
41847,4,2017,NA,NA
41847,5,2018,2018-01-07,NA
41847,6,2019,2019-01-29,NA
41847,8,2021,NA,NA
41847,9,2022,2022-01-06,1
41847,10,2023,2023-01-15,1
41847,11,2024,2024-01-22,2
41847,12,2025,2025-01-17,1
41865,3,2016,NA,NA
41865,4,2017,2017-01-02,1
41865,5,2018,2018-01-12,1
41870,7,2013,2013-01-29,1
41873,4,2013,2013-01-26,2
41910,3,2016,NA,NA
41910,4,2017,2017-01-28,9
41910,5,2018,2018-02-04,NA
41910,7,2020,2020-02-06,20
41910,8,2021,2021-01-28,11
41910,9,2022,2022-01-23,NA
41910,10,2023,2023-01-22,2
41910,11,2024,2024-01-24,3
41910,12,2025,NA,NA
41931,4,2017,2017-01-17,NA
41931,6,2019,2019-01-24,2
41932,3,2016,NA,NA
41969,3,2016,NA,NA
41969,4,2017,NA,NA
41969,5,2018,2018-01-11,1
42004,3,2016,NA,NA
42004,5,2018,2018-01-12,1
42004,6,2019,2019-01-11,1
42012,3,2016,NA,NA
42029,3,2016,NA,NA
42029,4,2017,2017-02-02,1
42029,5,2018,NA,NA
42029,6,2019,2019-01-23,7
42029,7,2020,2020-01-21,1
42029,8,2021,2021-01-24,2
42029,9,2022,2022-02-02,2
42029,10,2023,2023-01-30,3
42029,11,2024,2024-01-23,2
42029,12,2025,2025-01-20,3
42036,3,2016,2016-02-03,8
42036,4,2017,NA,NA
42069,3,2016,NA,NA
42069,4,2017,2017-01-21,NA
42069,5,2018,2018-01-25,2
42069,6,2019,2019-01-27,3
42069,7,2020,2020-01-29,6
42069,8,2021,2021-01-19,NA
42093,4,2017,2017-01-11,1
42093,5,2018,NA,NA
42093,6,2019,2019-01-22,1
42093,7,2020,2020-01-26,NA
42093,8,2021,2021-01-27,5
42119,3,2016,NA,NA
42119,4,2017,2017-01-03,1
42119,6,2019,2019-01-18,NA
42119,7,2020,2020-01-30,3
42133,3,2016,NA,NA
42133,4,2017,2017-01-03,1
42133,5,2018,2018-01-10,1
42133,6,2019,2019-01-14,2
42133,7,2020,2020-01-27,NA
42133,8,2021,2021-01-17,1
42133,9,2022,NA,NA
42133,10,2023,2023-02-10,NA
42145,5,2018,NA,NA
42179,3,2016,NA,NA
42179,4,2017,2016-12-31,1
42179,5,2018,2018-01-01,1
42179,6,2019,NA,NA
42179,7,2020,NA,NA
42179,8,2021,NA,NA
42179,9,2022,NA,NA
42179,10,2023,NA,NA
42179,11,2024,NA,NA
42179,12,2025,NA,NA
42208,3,2016,2016-01-21,NA
42208,4,2017,2017-01-26,7
42208,5,2018,2018-01-18,7
42208,6,2019,NA,NA
42221,4,2017,NA,NA
42232,4,2017,NA,NA
42254,3,2016,NA,NA
42254,4,2017,2017-01-02,1
42254,5,2018,NA,NA
42254,6,2019,NA,NA
42257,4,2017,2017-03-01,NA
42257,5,2018,NA,NA
42257,6,2019,2019-01-16,1
42257,7,2020,2020-01-27,2
42257,8,2021,2021-01-27,1
42257,9,2022,2022-02-03,2
42257,10,2023,2023-01-28,1
42257,11,2024,2024-02-07,8
42257,12,2025,2025-01-24,1
42279,4,2017,2017-02-11,NA
42279,5,2018,NA,NA
42279,6,2019,NA,NA
42283,4,2017,NA,NA
42283,8,2021,NA,NA
42286,3,2016,NA,NA
42286,4,2017,2017-01-17,1
42286,5,2018,2018-01-20,4
42286,6,2019,2019-01-27,2
42286,7,2020,2020-01-16,1
42286,8,2021,2021-01-22,1
42286,9,2022,2022-01-27,2
42286,10,2023,2023-01-23,3
42286,11,2024,2024-01-30,3
42286,12,2025,2025-01-26,1
42291,5,2018,2018-01-21,4
42291,6,2019,2019-02-10,11
42291,11,2024,NA,NA
42295,3,2016,NA,NA
42303,4,2017,2017-01-06,NA
42303,5,2018,2018-01-16,4
42303,7,2020,2020-01-26,3
42303,8,2021,2021-01-09,1
42303,10,2023,2023-01-21,1
42303,11,2024,NA,NA
42307,4,2017,NA,NA
42311,3,2016,2016-01-14,NA
42311,4,2017,NA,NA
42319,3,2016,2016-01-30,NA
42319,4,2017,NA,NA
42319,5,2018,2018-01-04,NA
42319,6,2019,NA,NA
42319,7,2020,2020-01-18,3
42319,8,2021,2021-01-29,NA
42319,9,2022,NA,NA
42319,10,2023,NA,NA
42319,11,2024,NA,NA
42319,12,2025,2025-01-23,5
42321,3,2016,NA,NA
42321,4,2017,NA,NA
42321,5,2018,2018-01-03,1
42321,6,2019,2019-01-21,2
42321,7,2020,2020-01-29,6
42321,8,2021,2021-02-08,NA
42321,9,2022,2022-01-22,2
42321,10,2023,2023-02-02,1
42326,3,2016,NA,NA
42330,6,2019,2019-01-18,NA
42331,3,2016,NA,NA
42331,4,2017,2017-01-26,11
42331,5,2018,2018-01-29,2
42331,6,2019,2019-01-31,NA
42333,3,2016,NA,NA
42333,4,2017,NA,NA
42333,6,2019,2019-01-11,1
42333,7,2020,2020-01-16,1
42333,8,2021,2021-01-30,12
42333,9,2022,2022-02-02,17
42333,10,2023,2023-01-24,1
42333,11,2024,NA,NA
42335,4,2017,2017-01-06,3
42335,5,2018,2018-01-18,1
42335,6,2019,2019-01-29,3
42335,7,2020,NA,NA
42338,3,2016,NA,NA
42381,3,2016,NA,NA
42439,3,2016,NA,NA
42439,4,2017,2017-01-24,3
42439,5,2018,2018-01-15,NA
42439,6,2019,2019-01-25,4
42439,7,2020,NA,NA
42453,3,2016,NA,NA
42511,3,2016,2016-01-11,NA
42511,6,2019,NA,NA
42511,7,2020,2020-01-12,3
42511,8,2021,2021-01-19,3
42511,9,2022,2022-01-11,2
42513,3,2016,NA,NA
42513,4,2017,NA,NA
42513,5,2018,NA,NA
42513,6,2019,NA,NA
42516,3,2016,NA,NA
42527,3,2016,NA,NA
42527,4,2017,NA,NA
42530,6,2019,NA,NA
42546,4,2017,NA,NA
42560,3,2016,NA,NA
42560,4,2017,2017-01-19,2
42560,5,2018,2018-01-18,2
42560,6,2019,2019-01-18,6
42560,7,2020,2020-01-21,1
42560,8,2021,2021-01-21,1
42560,9,2022,2022-01-27,2
42560,10,2023,NA,NA
42560,11,2024,2024-01-26,1
42560,12,2025,2025-01-27,2
42567,3,2016,NA,NA
42577,4,2016,2016-01-19,1
42577,5,2017,NA,NA
42577,6,2018,2018-01-19,3
42577,7,2019,2019-01-23,4
42578,3,2016,NA,NA
42631,4,2017,2017-02-08,NA
42631,5,2018,NA,NA
42631,7,2020,NA,NA
